sample_id,episode,private_profile,private_tool
2723,TSEQ2-E5,TSEQ2,LOCAL
2724,TSEQ2-E5,TSEQ2,LOCAL
2725,TSEQ2-E5,TSEQ2,LOCAL
2726,TSEQ2-E5,TSEQ2,REMOTE
2727,TSEQ2-E5,TSEQ2,LOCAL
2728,TSEQ2-E5,TSEQ2,LOCAL
2729,TSEQ2-E5,TSEQ2,LOCAL
2730,TSEQ2-E5,TSEQ2,LOCAL
2731,TSEQ2-E5,TSEQ2,LOCAL
2732,TSEQ2-E5,TSEQ2,REMOTE
2733,TSEQ2-E5,TSEQ2,REMOTE
2734,TSEQ2-E5,TSEQ2,REMOTE
2735,TSEQ2-E5,TSEQ2,REMOTE
2736,TSEQ2-E5,TSEQ2,LOCAL
2737,TSEQ2-E5,TSEQ2,LOCAL
2738,TSEQ2-E5,TSEQ2,LOCAL
2739,TSEQ2-E5,TSEQ2,REMOTE
2740,TSEQ2-E5,TSEQ2,REMOTE
2741,TSEQ2-E5,TSEQ2,REMOTE
2742,TSEQ2-E5,TSEQ2,LOCAL
2743,TSEQ2-E5,TSEQ2,REMOTE
2744,TSEQ2-E5,TSEQ2,LOCAL
2745,TSEQ2-E5,TSEQ2,LOCAL
2746,TSEQ2-E5,TSEQ2,REMOTE
2747,TSEQ2-E5,TSEQ2,REMOTE
2748,TSEQ2-E5,TSEQ2,REMOTE
2749,TSEQ2-E5,TSEQ2,REMOTE
2750,TSEQ2-E5,TSEQ2,REMOTE
2751,TSEQ2-E5,TSEQ2,LOCAL
2752,TSEQ2-E5,TSEQ2,LOCAL
2753,TSEQ2-E5,TSEQ2,LOCAL
2754,TSEQ2-E5,TSEQ2,REMOTE
2755,TSEQ2-E5,TSEQ2,REMOTE
2756,TSEQ2-E5,TSEQ2,REMOTE
2757,TSEQ2-E5,TSEQ2,REMOTE
2758,TSEQ2-E5,TSEQ2,LOCAL
2759,TSEQ2-E5,TSEQ2,LOCAL
2760,TSEQ2-E5,TSEQ2,LOCAL
2761,TSEQ2-E5,TSEQ2,LOCAL
2762,TSEQ2-E5,TSEQ2,LOCAL
2763,TSEQ2-E5,TSEQ2,REMOTE
2764,TSEQ2-E5,TSEQ2,REMOTE
2765,TSEQ2-E5,TSEQ2,LOCAL
2766,TSEQ2-E5,TSEQ2,REMOTE
2767,TSEQ2-E5,TSEQ2,REMOTE
2768,TSEQ2-E5,TSEQ2,REMOTE
2769,TSEQ2-E5,TSEQ2,LOCAL
2770,TSEQ2-E5,TSEQ2,REMOTE
2771,TSEQ2-E5,TSEQ2,LOCAL
2772,TSEQ2-E5,TSEQ2,REMOTE
2773,TSEQ2-E5,TSEQ2,LOCAL
2774,TSEQ2-E5,TSEQ2,LOCAL
2775,TSEQ2-E5,TSEQ2,REMOTE
2776,TSEQ2-E5,TSEQ2,LOCAL
2777,TSEQ2-E5,TSEQ2,LOCAL
2778,TSEQ2-E5,TSEQ2,LOCAL
2779,TSEQ2-E5,TSEQ2,REMOTE
2780,TSEQ2-E5,TSEQ2,REMOTE
2781,TSEQ2-E5,TSEQ2,REMOTE
2782,TSEQ2-E5,TSEQ2,REMOTE
2783,TSEQ2-E5,TSEQ2,REMOTE
2784,TSEQ2-E5,TSEQ2,LOCAL
2785,TSEQ2-E5,TSEQ2,LOCAL
2786,TSEQ2-E5,TSEQ2,REMOTE
2787,TSEQ2-E5,TSEQ2,LOCAL
2788,TSEQ2-E5,TSEQ2,REMOTE
2789,TSEQ2-E5,TSEQ2,LOCAL
2790,TSEQ2-E5,TSEQ2,REMOTE
2791,TSEQ2-E5,TSEQ2,REMOTE
2792,TSEQ2-E5,TSEQ2,LOCAL
2793,TSEQ2-E5,TSEQ2,LOCAL
2794,TSEQ2-E5,TSEQ2,LOCAL
2795,TSEQ2-E5,TSEQ2,LOCAL
2796,TSEQ2-E5,TSEQ2,REMOTE
2797,TSEQ2-E5,TSEQ2,REMOTE
2798,TSEQ2-E5,TSEQ2,LOCAL
2799,TSEQ2-E5,TSEQ2,REMOTE
2800,TSEQ3-E5,TSEQ3,LOCAL
2801,TSEQ3-E5,TSEQ3,REMOTE
2802,TSEQ3-E5,TSEQ3,CLOUD
2803,TSEQ3-E5,TSEQ3,LOCAL
2804,TSEQ3-E5,TSEQ3,REMOTE
2805,TSEQ3-E5,TSEQ3,CLOUD
2806,TSEQ3-E5,TSEQ3,LOCAL
2807,TSEQ3-E5,TSEQ3,REMOTE
2808,TSEQ3-E5,TSEQ3,CLOUD
2809,TSEQ3-E5,TSEQ3,LOCAL
2810,TSEQ3-E5,TSEQ3,REMOTE
2811,TSEQ3-E5,TSEQ3,CLOUD
2812,TSEQ3-E5,TSEQ3,LOCAL
2813,TSEQ3-E5,TSEQ3,REMOTE
2814,TSEQ3-E5,TSEQ3,CLOUD
2815,TSEQ3-E5,TSEQ3,LOCAL
2816,TSEQ3-E5,TSEQ3,REMOTE
2817,TSEQ3-E5,TSEQ3,CLOUD
2818,TSEQ3-E5,TSEQ3,LOCAL
2819,TSEQ3-E5,TSEQ3,REMOTE
2820,TSEQ3-E5,TSEQ3,CLOUD
2821,TSEQ3-E5,TSEQ3,LOCAL
2822,TSEQ3-E5,TSEQ3,REMOTE
2823,TSEQ3-E5,TSEQ3,CLOUD
2824,TSEQ3-E5,TSEQ3,LOCAL
2825,TSEQ3-E5,TSEQ3,REMOTE
2826,TSEQ3-E5,TSEQ3,CLOUD
2827,TSEQ3-E5,TSEQ3,LOCAL
2828,TSEQ3-E5,TSEQ3,REMOTE
2829,TSEQ3-E5,TSEQ3,CLOUD
2830,TSEQ3-E5,TSEQ3,LOCAL
2831,TSEQ3-E5,TSEQ3,REMOTE
2832,TSEQ3-E5,TSEQ3,CLOUD
2833,TSEQ3-E5,TSEQ3,LOCAL
2834,TSEQ3-E5,TSEQ3,REMOTE
2835,TSEQ3-E5,TSEQ3,CLOUD
2836,TSEQ3-E5,TSEQ3,LOCAL
2837,TSEQ3-E5,TSEQ3,REMOTE
2838,TSEQ3-E5,TSEQ3,CLOUD
2839,TSEQ3-E5,TSEQ3,LOCAL
2840,TSEQ3-E5,TSEQ3,REMOTE
2841,TSEQ3-E5,TSEQ3,CLOUD
2842,TSEQ3-E5,TSEQ3,LOCAL
2843,TSEQ3-E5,TSEQ3,REMOTE
2844,TSEQ3-E5,TSEQ3,CLOUD
2845,TSEQ3-E5,TSEQ3,LOCAL
2846,TSEQ3-E5,TSEQ3,REMOTE
2847,TSEQ3-E5,TSEQ3,CLOUD
2848,TSEQ3-E5,TSEQ3,LOCAL
2849,TSEQ3-E5,TSEQ3,REMOTE
2850,TSEQ3-E5,TSEQ3,CLOUD
2851,TSEQ3-E5,TSEQ3,LOCAL
2852,TSEQ3-E5,TSEQ3,REMOTE
2853,TSEQ3-E5,TSEQ3,CLOUD
2854,TSEQ3-E5,TSEQ3,LOCAL
2855,TSEQ3-E5,TSEQ3,REMOTE
2856,TSEQ3-E5,TSEQ3,CLOUD
2857,TSEQ3-E5,TSEQ3,LOCAL
2858,TSEQ3-E5,TSEQ3,REMOTE
2859,TSEQ3-E5,TSEQ3,CLOUD
2860,TSEQ3-E5,TSEQ3,LOCAL
2861,TSEQ3-E5,TSEQ3,REMOTE
2862,TSEQ3-E5,TSEQ3,CLOUD
2863,TSEQ3-E5,TSEQ3,LOCAL
2864,TSEQ3-E5,TSEQ3,REMOTE
2865,TSEQ3-E5,TSEQ3,CLOUD
2866,TSEQ3-E5,TSEQ3,LOCAL
2867,TSEQ3-E5,TSEQ3,REMOTE
2868,TSEQ3-E5,TSEQ3,CLOUD
2869,TSEQ3-E5,TSEQ3,LOCAL
2870,TSEQ3-E5,TSEQ3,REMOTE
2871,TSEQ3-E5,TSEQ3,CLOUD
2872,TSEQ3-E5,TSEQ3,LOCAL
2873,TSEQ3-E5,TSEQ3,REMOTE
2874,TSEQ3-E5,TSEQ3,CLOUD
2875,TSEQ3-E5,TSEQ3,LOCAL
2876,TSEQ3-E5,TSEQ3,REMOTE
2877,TSEQ3-E5,TSEQ3,CLOUD
2878,TSEQ3-E5,TSEQ3,LOCAL
2879,TSEQ3-E5,TSEQ3,REMOTE
2880,TSEQ3-E5,TSEQ3,CLOUD
2881,TSEQ3-E5,TSEQ3,LOCAL
2882,TSEQ3-E5,TSEQ3,REMOTE
2883,TSEQ3-E5,TSEQ3,CLOUD
2884,TSEQ3-E5,TSEQ3,LOCAL
2885,TSEQ3-E5,TSEQ3,REMOTE
2886,TSEQ3-E5,TSEQ3,CLOUD
2887,TSEQ3-E5,TSEQ3,LOCAL
2888,TSEQ3-E5,TSEQ3,REMOTE
2889,TSEQ3-E5,TSEQ3,CLOUD
2890,TSEQ3-E5,TSEQ3,LOCAL
2891,TSEQ3-E5,TSEQ3,REMOTE
2892,TSEQ3-E5,TSEQ3,CLOUD
2893,TSEQ3-E5,TSEQ3,LOCAL
2894,TSEQ3-E5,TSEQ3,REMOTE
2895,TSEQ3-E5,TSEQ3,CLOUD
2896,TSEQ3-E5,TSEQ3,LOCAL
2897,TSEQ3-E5,TSEQ3,REMOTE
2898,TSEQ3-E5,TSEQ3,CLOUD
2899,TSEQ3-E5,TSEQ3,LOCAL
2900,TSEQ4-E5,TSEQ4,REMOTE
2901,TSEQ4-E5,TSEQ4,LOCAL
2902,TSEQ4-E5,TSEQ4,CLOUD
2903,TSEQ4-E5,TSEQ4,REMOTE
2904,TSEQ4-E5,TSEQ4,LOCAL
2905,TSEQ4-E5,TSEQ4,CLOUD
2906,TSEQ4-E5,TSEQ4,REMOTE
2907,TSEQ4-E5,TSEQ4,LOCAL
2908,TSEQ4-E5,TSEQ4,CLOUD
2909,TSEQ4-E5,TSEQ4,REMOTE
2910,TSEQ4-E5,TSEQ4,LOCAL
2911,TSEQ4-E5,TSEQ4,CLOUD
2912,TSEQ4-E5,TSEQ4,REMOTE
2913,TSEQ4-E5,TSEQ4,LOCAL
2914,TSEQ4-E5,TSEQ4,CLOUD
2915,TSEQ4-E5,TSEQ4,REMOTE
2916,TSEQ4-E5,TSEQ4,LOCAL
2917,TSEQ4-E5,TSEQ4,CLOUD
2918,TSEQ4-E5,TSEQ4,REMOTE
2919,TSEQ4-E5,TSEQ4,LOCAL
2920,TSEQ4-E5,TSEQ4,CLOUD
2921,TSEQ4-E5,TSEQ4,REMOTE
2922,TSEQ4-E5,TSEQ4,LOCAL
2923,TSEQ4-E5,TSEQ4,CLOUD
2924,TSEQ4-E5,TSEQ4,REMOTE
2925,TSEQ4-E5,TSEQ4,LOCAL
2926,TSEQ4-E5,TSEQ4,CLOUD
2927,TSEQ4-E5,TSEQ4,REMOTE
2928,TSEQ4-E5,TSEQ4,LOCAL
2929,TSEQ4-E5,TSEQ4,CLOUD
2930,TSEQ4-E5,TSEQ4,REMOTE
2931,TSEQ4-E5,TSEQ4,LOCAL
2932,TSEQ4-E5,TSEQ4,CLOUD
2933,TSEQ4-E5,TSEQ4,REMOTE
2934,TSEQ4-E5,TSEQ4,LOCAL
2935,TSEQ4-E5,TSEQ4,CLOUD
2936,TSEQ4-E5,TSEQ4,REMOTE
2937,TSEQ4-E5,TSEQ4,LOCAL
2938,TSEQ4-E5,TSEQ4,CLOUD
2939,TSEQ4-E5,TSEQ4,REMOTE
2940,TSEQ4-E5,TSEQ4,LOCAL
2941,TSEQ4-E5,TSEQ4,CLOUD
2942,TSEQ4-E5,TSEQ4,REMOTE
2943,TSEQ4-E5,TSEQ4,LOCAL
2944,TSEQ4-E5,TSEQ4,CLOUD
2945,TSEQ4-E5,TSEQ4,REMOTE
2946,TSEQ4-E5,TSEQ4,LOCAL
2947,TSEQ4-E5,TSEQ4,CLOUD
2948,TSEQ4-E5,TSEQ4,REMOTE
2949,TSEQ4-E5,TSEQ4,LOCAL
2950,TSEQ4-E5,TSEQ4,CLOUD
2951,TSEQ4-E5,TSEQ4,REMOTE
2952,TSEQ4-E5,TSEQ4,LOCAL
2953,TSEQ4-E5,TSEQ4,CLOUD
2954,TSEQ4-E5,TSEQ4,REMOTE
2955,TSEQ4-E5,TSEQ4,LOCAL
2956,TSEQ4-E5,TSEQ4,CLOUD
2957,TSEQ4-E5,TSEQ4,REMOTE
2958,TSEQ4-E5,TSEQ4,LOCAL
2959,TSEQ4-E5,TSEQ4,CLOUD
2960,TSEQ4-E5,TSEQ4,REMOTE
2961,TSEQ4-E5,TSEQ4,LOCAL
2962,TSEQ4-E5,TSEQ4,CLOUD
2963,TSEQ4-E5,TSEQ4,REMOTE
2964,TSEQ4-E5,TSEQ4,LOCAL
2965,TSEQ4-E5,TSEQ4,CLOUD
2966,TSEQ4-E5,TSEQ4,REMOTE
2967,TSEQ4-E5,TSEQ4,LOCAL
2968,TSEQ4-E5,TSEQ4,CLOUD
2969,TSEQ4-E5,TSEQ4,REMOTE
2970,TSEQ4-E5,TSEQ4,LOCAL
2971,TSEQ4-E5,TSEQ4,CLOUD
2972,TSEQ4-E5,TSEQ4,REMOTE
2973,TSEQ4-E5,TSEQ4,LOCAL
2974,TSEQ4-E5,TSEQ4,CLOUD
2975,TSEQ4-E5,TSEQ4,REMOTE
2976,TSEQ4-E5,TSEQ4,LOCAL
2977,TSEQ4-E5,TSEQ4,CLOUD
2978,TSEQ4-E5,TSEQ4,REMOTE
2979,TSEQ4-E5,TSEQ4,LOCAL
2980,TSEQ4-E5,TSEQ4,CLOUD
2981,TSEQ4-E5,TSEQ4,REMOTE
2982,TSEQ4-E5,TSEQ4,LOCAL
2983,TSEQ4-E5,TSEQ4,CLOUD
2984,TSEQ4-E5,TSEQ4,REMOTE
2985,TSEQ4-E5,TSEQ4,LOCAL
2986,TSEQ4-E5,TSEQ4,CLOUD
2987,TSEQ4-E5,TSEQ4,REMOTE
2988,TSEQ4-E5,TSEQ4,LOCAL
2989,TSEQ4-E5,TSEQ4,CLOUD
2990,TSEQ4-E5,TSEQ4,REMOTE
2991,TSEQ4-E5,TSEQ4,LOCAL
2992,TSEQ4-E5,TSEQ4,CLOUD
2993,TSEQ4-E5,TSEQ4,REMOTE
2994,TSEQ4-E5,TSEQ4,LOCAL
2995,TSEQ4-E5,TSEQ4,CLOUD
2996,TSEQ4-E5,TSEQ4,REMOTE
2997,TSEQ4-E5,TSEQ4,LOCAL
2998,TSEQ4-E5,TSEQ4,CLOUD
2999,TSEQ4-E5,TSEQ4,REMOTE
3000,TSEQ0-E6,TSEQ0,LOCAL
3001,TSEQ0-E6,TSEQ0,LOCAL
3002,TSEQ0-E6,TSEQ0,LOCAL
3003,TSEQ0-E6,TSEQ0,LOCAL
3004,TSEQ0-E6,TSEQ0,LOCAL
3005,TSEQ0-E6,TSEQ0,LOCAL
3006,TSEQ0-E6,TSEQ0,LOCAL
3007,TSEQ0-E6,TSEQ0,LOCAL
3008,TSEQ0-E6,TSEQ0,LOCAL
3009,TSEQ0-E6,TSEQ0,LOCAL
3010,TSEQ0-E6,TSEQ0,LOCAL
3011,TSEQ0-E6,TSEQ0,LOCAL
3012,TSEQ0-E6,TSEQ0,LOCAL
3013,TSEQ0-E6,TSEQ0,LOCAL
3014,TSEQ0-E6,TSEQ0,LOCAL
3015,TSEQ0-E6,TSEQ0,LOCAL
3016,TSEQ0-E6,TSEQ0,LOCAL
3017,TSEQ0-E6,TSEQ0,LOCAL
3018,TSEQ0-E6,TSEQ0,LOCAL
3019,TSEQ0-E6,TSEQ0,LOCAL
3020,TSEQ0-E6,TSEQ0,LOCAL
3021,TSEQ0-E6,TSEQ0,LOCAL
3022,TSEQ0-E6,TSEQ0,LOCAL
3023,TSEQ0-E6,TSEQ0,LOCAL
3024,TSEQ0-E6,TSEQ0,LOCAL
3025,TSEQ0-E6,TSEQ0,LOCAL
3026,TSEQ0-E6,TSEQ0,LOCAL
3027,TSEQ0-E6,TSEQ0,LOCAL
3028,TSEQ0-E6,TSEQ0,LOCAL
3029,TSEQ0-E6,TSEQ0,LOCAL
3030,TSEQ0-E6,TSEQ0,LOCAL
3031,TSEQ0-E6,TSEQ0,LOCAL
3032,TSEQ0-E6,TSEQ0,LOCAL
3033,TSEQ0-E6,TSEQ0,LOCAL
3034,TSEQ0-E6,TSEQ0,LOCAL
3035,TSEQ0-E6,TSEQ0,LOCAL
3036,TSEQ0-E6,TSEQ0,LOCAL
3037,TSEQ0-E6,TSEQ0,LOCAL
3038,TSEQ0-E6,TSEQ0,LOCAL
3039,TSEQ0-E6,TSEQ0,LOCAL
3040,TSEQ0-E6,TSEQ0,LOCAL
3041,TSEQ0-E6,TSEQ0,LOCAL
3042,TSEQ0-E6,TSEQ0,LOCAL
3043,TSEQ0-E6,TSEQ0,LOCAL
3044,TSEQ0-E6,TSEQ0,LOCAL
3045,TSEQ0-E6,TSEQ0,LOCAL
3046,TSEQ0-E6,TSEQ0,LOCAL
3047,TSEQ0-E6,TSEQ0,LOCAL
3048,TSEQ0-E6,TSEQ0,LOCAL
3049,TSEQ0-E6,TSEQ0,LOCAL
3050,TSEQ0-E6,TSEQ0,LOCAL
3051,TSEQ0-E6,TSEQ0,LOCAL
3052,TSEQ0-E6,TSEQ0,LOCAL
3053,TSEQ0-E6,TSEQ0,LOCAL
3054,TSEQ0-E6,TSEQ0,LOCAL
3055,TSEQ0-E6,TSEQ0,LOCAL
3056,TSEQ0-E6,TSEQ0,LOCAL
3057,TSEQ0-E6,TSEQ0,LOCAL
3058,TSEQ0-E6,TSEQ0,LOCAL
3059,TSEQ0-E6,TSEQ0,LOCAL
3060,TSEQ0-E6,TSEQ0,LOCAL
3061,TSEQ0-E6,TSEQ0,LOCAL
3062,TSEQ0-E6,TSEQ0,LOCAL
3063,TSEQ0-E6,TSEQ0,LOCAL
3064,TSEQ0-E6,TSEQ0,LOCAL
3065,TSEQ0-E6,TSEQ0,LOCAL
3066,TSEQ0-E6,TSEQ0,LOCAL
3067,TSEQ0-E6,TSEQ0,LOCAL
3068,TSEQ0-E6,TSEQ0,LOCAL
3069,TSEQ0-E6,TSEQ0,LOCAL
3070,TSEQ0-E6,TSEQ0,LOCAL
3071,TSEQ0-E6,TSEQ0,LOCAL
3072,TSEQ0-E6,TSEQ0,LOCAL
3073,TSEQ0-E6,TSEQ0,LOCAL
3074,TSEQ0-E6,TSEQ0,LOCAL
3075,TSEQ0-E6,TSEQ0,LOCAL
3076,TSEQ0-E6,TSEQ0,LOCAL
3077,TSEQ0-E6,TSEQ0,LOCAL
3078,TSEQ0-E6,TSEQ0,LOCAL
3079,TSEQ0-E6,TSEQ0,LOCAL
3080,TSEQ0-E6,TSEQ0,LOCAL
3081,TSEQ0-E6,TSEQ0,LOCAL
3082,TSEQ0-E6,TSEQ0,LOCAL
3083,TSEQ0-E6,TSEQ0,LOCAL
3084,TSEQ0-E6,TSEQ0,LOCAL
3085,TSEQ0-E6,TSEQ0,LOCAL
3086,TSEQ0-E6,TSEQ0,LOCAL
3087,TSEQ0-E6,TSEQ0,LOCAL
3088,TSEQ0-E6,TSEQ0,LOCAL
3089,TSEQ0-E6,TSEQ0,LOCAL
3090,TSEQ0-E6,TSEQ0,LOCAL
3091,TSEQ0-E6,TSEQ0,LOCAL
3092,TSEQ0-E6,TSEQ0,LOCAL
3093,TSEQ0-E6,TSEQ0,LOCAL
3094,TSEQ0-E6,TSEQ0,LOCAL
3095,TSEQ0-E6,TSEQ0,LOCAL
3096,TSEQ0-E6,TSEQ0,LOCAL
3097,TSEQ0-E6,TSEQ0,LOCAL
3098,TSEQ0-E6,TSEQ0,LOCAL
3099,TSEQ0-E6,TSEQ0,LOCAL
3100,TSEQ1-E6,TSEQ1,REMOTE
3101,TSEQ1-E6,TSEQ1,REMOTE
3102,TSEQ1-E6,TSEQ1,REMOTE
3103,TSEQ1-E6,TSEQ1,REMOTE
3104,TSEQ1-E6,TSEQ1,REMOTE
3105,TSEQ1-E6,TSEQ1,REMOTE
3106,TSEQ1-E6,TSEQ1,REMOTE
3107,TSEQ1-E6,TSEQ1,REMOTE
3108,TSEQ1-E6,TSEQ1,REMOTE
3109,TSEQ1-E6,TSEQ1,REMOTE
3110,TSEQ1-E6,TSEQ1,REMOTE
3111,TSEQ1-E6,TSEQ1,REMOTE
3112,TSEQ1-E6,TSEQ1,REMOTE
3113,TSEQ1-E6,TSEQ1,REMOTE
3114,TSEQ1-E6,TSEQ1,REMOTE
3115,TSEQ1-E6,TSEQ1,REMOTE
3116,TSEQ1-E6,TSEQ1,REMOTE
3117,TSEQ1-E6,TSEQ1,REMOTE
3118,TSEQ1-E6,TSEQ1,REMOTE
3119,TSEQ1-E6,TSEQ1,REMOTE
3120,TSEQ1-E6,TSEQ1,REMOTE
3121,TSEQ1-E6,TSEQ1,REMOTE
3122,TSEQ1-E6,TSEQ1,REMOTE
3123,TSEQ1-E6,TSEQ1,REMOTE
3124,TSEQ1-E6,TSEQ1,REMOTE
3125,TSEQ1-E6,TSEQ1,REMOTE
3126,TSEQ1-E6,TSEQ1,REMOTE
3127,TSEQ1-E6,TSEQ1,REMOTE
3128,TSEQ1-E6,TSEQ1,REMOTE
3129,TSEQ1-E6,TSEQ1,REMOTE
3130,TSEQ1-E6,TSEQ1,REMOTE
3131,TSEQ1-E6,TSEQ1,REMOTE
3132,TSEQ1-E6,TSEQ1,REMOTE
3133,TSEQ1-E6,TSEQ1,REMOTE
3134,TSEQ1-E6,TSEQ1,REMOTE
3135,TSEQ1-E6,TSEQ1,REMOTE
3136,TSEQ1-E6,TSEQ1,REMOTE
3137,TSEQ1-E6,TSEQ1,REMOTE
3138,TSEQ1-E6,TSEQ1,REMOTE
3139,TSEQ1-E6,TSEQ1,REMOTE
3140,TSEQ1-E6,TSEQ1,REMOTE
3141,TSEQ1-E6,TSEQ1,REMOTE
3142,TSEQ1-E6,TSEQ1,REMOTE
3143,TSEQ1-E6,TSEQ1,REMOTE
3144,TSEQ1-E6,TSEQ1,REMOTE
3145,TSEQ1-E6,TSEQ1,LOCAL
3146,TSEQ1-E6,TSEQ1,REMOTE
3147,TSEQ1-E6,TSEQ1,REMOTE
3148,TSEQ1-E6,TSEQ1,REMOTE
3149,TSEQ1-E6,TSEQ1,REMOTE
3150,TSEQ1-E6,TSEQ1,REMOTE
3151,TSEQ1-E6,TSEQ1,REMOTE
3152,TSEQ1-E6,TSEQ1,REMOTE
3153,TSEQ1-E6,TSEQ1,REMOTE
3154,TSEQ1-E6,TSEQ1,REMOTE
3155,TSEQ1-E6,TSEQ1,REMOTE
3156,TSEQ1-E6,TSEQ1,REMOTE
3157,TSEQ1-E6,TSEQ1,REMOTE
3158,TSEQ1-E6,TSEQ1,REMOTE
3159,TSEQ1-E6,TSEQ1,REMOTE
3160,TSEQ1-E6,TSEQ1,REMOTE
3161,TSEQ1-E6,TSEQ1,REMOTE
3162,TSEQ1-E6,TSEQ1,REMOTE
3163,TSEQ1-E6,TSEQ1,REMOTE
3164,TSEQ1-E6,TSEQ1,REMOTE
3165,TSEQ1-E6,TSEQ1,REMOTE
3166,TSEQ1-E6,TSEQ1,REMOTE
3167,TSEQ1-E6,TSEQ1,REMOTE
3168,TSEQ1-E6,TSEQ1,REMOTE
3169,TSEQ1-E6,TSEQ1,REMOTE
3170,TSEQ1-E6,TSEQ1,REMOTE
3171,TSEQ1-E6,TSEQ1,REMOTE
3172,TSEQ1-E6,TSEQ1,REMOTE
3173,TSEQ1-E6,TSEQ1,REMOTE
3174,TSEQ1-E6,TSEQ1,REMOTE
3175,TSEQ1-E6,TSEQ1,REMOTE
3176,TSEQ1-E6,TSEQ1,REMOTE
3177,TSEQ1-E6,TSEQ1,REMOTE
3178,TSEQ1-E6,TSEQ1,REMOTE
3179,TSEQ1-E6,TSEQ1,REMOTE
3180,TSEQ1-E6,TSEQ1,REMOTE
3181,TSEQ1-E6,TSEQ1,REMOTE
3182,TSEQ1-E6,TSEQ1,REMOTE
3183,TSEQ1-E6,TSEQ1,REMOTE
3184,TSEQ1-E6,TSEQ1,REMOTE
3185,TSEQ1-E6,TSEQ1,REMOTE
3186,TSEQ1-E6,TSEQ1,REMOTE
3187,TSEQ1-E6,TSEQ1,REMOTE
3188,TSEQ1-E6,TSEQ1,REMOTE
3189,TSEQ1-E6,TSEQ1,REMOTE
3190,TSEQ1-E6,TSEQ1,REMOTE
3191,TSEQ1-E6,TSEQ1,REMOTE
3192,TSEQ1-E6,TSEQ1,REMOTE
3193,TSEQ1-E6,TSEQ1,REMOTE
3194,TSEQ1-E6,TSEQ1,REMOTE
3195,TSEQ1-E6,TSEQ1,REMOTE
3196,TSEQ1-E6,TSEQ1,REMOTE
3197,TSEQ1-E6,TSEQ1,REMOTE
3198,TSEQ1-E6,TSEQ1,REMOTE
3199,TSEQ1-E6,TSEQ1,REMOTE
3200,TSEQ2-E6,TSEQ2,REMOTE
3201,TSEQ2-E6,TSEQ2,REMOTE
3202,TSEQ2-E6,TSEQ2,REMOTE
3203,TSEQ2-E6,TSEQ2,REMOTE
3204,TSEQ2-E6,TSEQ2,REMOTE
3205,TSEQ2-E6,TSEQ2,REMOTE
3206,TSEQ2-E6,TSEQ2,REMOTE
3207,TSEQ2-E6,TSEQ2,LOCAL
3208,TSEQ2-E6,TSEQ2,REMOTE
3209,TSEQ2-E6,TSEQ2,LOCAL
3210,TSEQ2-E6,TSEQ2,LOCAL
3211,TSEQ2-E6,TSEQ2,LOCAL
3212,TSEQ2-E6,TSEQ2,REMOTE
3213,TSEQ2-E6,TSEQ2,REMOTE
3214,TSEQ2-E6,TSEQ2,LOCAL
3215,TSEQ2-E6,TSEQ2,LOCAL
3216,TSEQ2-E6,TSEQ2,LOCAL
3217,TSEQ2-E6,TSEQ2,LOCAL
3218,TSEQ2-E6,TSEQ2,LOCAL
3219,TSEQ2-E6,TSEQ2,REMOTE
3220,TSEQ2-E6,TSEQ2,LOCAL
3221,TSEQ2-E6,TSEQ2,REMOTE
3222,TSEQ2-E6,TSEQ2,REMOTE
3223,TSEQ2-E6,TSEQ2,LOCAL
3224,TSEQ2-E6,TSEQ2,LOCAL
3225,TSEQ2-E6,TSEQ2,LOCAL
3226,TSEQ2-E6,TSEQ2,REMOTE
3227,TSEQ2-E6,TSEQ2,REMOTE
3228,TSEQ2-E6,TSEQ2,REMOTE
3229,TSEQ2-E6,TSEQ2,LOCAL
3230,TSEQ2-E6,TSEQ2,REMOTE
3231,TSEQ2-E6,TSEQ2,LOCAL
3232,TSEQ2-E6,TSEQ2,REMOTE
3233,TSEQ2-E6,TSEQ2,LOCAL
3234,TSEQ2-E6,TSEQ2,REMOTE
3235,TSEQ2-E6,TSEQ2,LOCAL
3236,TSEQ2-E6,TSEQ2,REMOTE
3237,TSEQ2-E6,TSEQ2,LOCAL
3238,TSEQ2-E6,TSEQ2,LOCAL
3239,TSEQ2-E6,TSEQ2,LOCAL
3240,TSEQ2-E6,TSEQ2,REMOTE
3241,TSEQ2-E6,TSEQ2,LOCAL
3242,TSEQ2-E6,TSEQ2,LOCAL
3243,TSEQ2-E6,TSEQ2,LOCAL
3244,TSEQ2-E6,TSEQ2,LOCAL
3245,TSEQ2-E6,TSEQ2,LOCAL
3246,TSEQ2-E6,TSEQ2,REMOTE
3247,TSEQ2-E6,TSEQ2,REMOTE
3248,TSEQ2-E6,TSEQ2,LOCAL
3249,TSEQ2-E6,TSEQ2,LOCAL
3250,TSEQ2-E6,TSEQ2,LOCAL
3251,TSEQ2-E6,TSEQ2,LOCAL
3252,TSEQ2-E6,TSEQ2,LOCAL
3253,TSEQ2-E6,TSEQ2,REMOTE
3254,TSEQ2-E6,TSEQ2,REMOTE
3255,TSEQ2-E6,TSEQ2,LOCAL
3256,TSEQ2-E6,TSEQ2,LOCAL
3257,TSEQ2-E6,TSEQ2,REMOTE
3258,TSEQ2-E6,TSEQ2,REMOTE
3259,TSEQ2-E6,TSEQ2,LOCAL
